study_name,process_a,process_b,subgroup,model_type,subject_count,stem,ci95_lower,ci95_upper,est,pval,se,wald
hrs,gait,tics,male,a,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aeh,318,i,0.822570206103247,0.882193958856789,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aeh,318,r,-0.0702939818297056,0.149327780210791,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aeh,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aehplus,318,i,0.31734765101241,0.500188776068042,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aehplus,318,r,-0.124766336333176,0.0951543145686756,NaN,NaN,NaN,NaN
hrs,gait,tics,male,aehplus,318,s,-0.109984731241728,0.109984731241728,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,a,370,i,0.67157131488324,0.769139883901694,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,a,370,r,-0.0741699908483258,0.129579480342912,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,a,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aeh,370,i,0.682399921851127,0.777180377100074,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aeh,370,r,-0.0774849750356986,0.126299900834244,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aeh,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aehplus,370,i,0.0480606214814581,0.247470275004054,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aehplus,370,r,-0.034987055133614,0.168009107150871,NaN,NaN,NaN,NaN
hrs,gait,word_de,female,aehplus,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,a,318,i,0.469203103173729,0.62301083916933,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,a,318,r,-0.0978385466801386,0.122098154986814,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,a,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aeh,318,i,0.341235101103279,0.520009411550501,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aeh,318,r,-0.100540536790738,0.119409107435283,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aeh,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aehplus,318,i,-0.0594403011308518,0.159966646326332,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aehplus,318,r,-0.0855129882334133,0.134323851596535,NaN,NaN,NaN,NaN
hrs,gait,word_de,male,aehplus,318,s,-0.109984731241728,0.109984731241728,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,a,370,i,0.935155889928746,0.956459245710998,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,a,370,r,-0.0800865864454578,0.123722951437675,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,a,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aeh,370,i,0.650767058249232,0.753605070913767,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aeh,370,r,-0.0847807108933114,0.119066359956278,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aeh,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aehplus,370,i,0.159196145340317,0.349768889916833,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aehplus,370,r,-0.080393501373057,0.123418764529834,NaN,NaN,NaN,NaN
hrs,gait,word_im,female,aehplus,370,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,a,318,i,0.70714463092034,0.801328034944311,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,a,318,r,-0.09101279779077,0.128876857805735,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,a,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aeh,318,i,0.653581786241136,0.762595666993927,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aeh,318,r,-0.0944952308819878,0.125420992897791,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aeh,318,s,NaN,NaN,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aehplus,318,i,0.165210788885636,0.369291038897836,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aehplus,318,r,-0.0990738803662216,0.120869139078695,NaN,NaN,NaN,NaN
hrs,gait,word_im,male,aehplus,318,s,-0.109984731241728,0.109984731241728,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,a,641,i,0.299430108978401,0.433407662120855,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,a,641,r,-0.0769105154082384,0.0779701494872223,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,a,641,s,-0.547764402180717,-0.430076346589385,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aeh,641,i,0.124593168188407,0.273307987195804,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aeh,641,r,-0.0770367675343066,0.0778439157214816,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aeh,641,s,-0.575253310625785,-0.462233360888318,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aehplus,641,i,-0.0477352323361837,0.107008619359798,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aehplus,641,r,-0.0791972964576548,0.0756829310670839,NaN,NaN,NaN,NaN
hrs,grip,serial7,female,aehplus,641,s,-0.182915560503579,-0.0297972627842529,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,a,507,i,0.36606886220598,0.506851406567503,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,a,507,r,-0.0864755288290078,0.0876896083570376,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,a,507,s,-0.0870826009279317,0.0870826009279317,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aeh,507,i,0.355689272141696,0.497929715249653,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aeh,507,r,-0.0866120634747547,0.0875530995285261,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aeh,507,s,-0.0169423015351664,0.156370017547071,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aehplus,507,i,-0.0139453932270437,0.159292967529453,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aehplus,507,r,-0.091155605467361,0.0830066829376942,NaN,NaN,NaN,NaN
hrs,grip,serial7,male,aehplus,507,s,-0.0745688943302044,0.0995688863176288,NaN,NaN,NaN,NaN
hrs,grip,tics,female,a,641,i,0.645875939459854,0.727493322326319,NaN,NaN,NaN,NaN
hrs,grip,tics,female,a,641,r,-0.0633711714589072,0.0914787622947286,NaN,NaN,NaN,NaN
hrs,grip,tics,female,a,641,s,0.685593971336713,0.759395470950256,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aeh,641,i,0.538472531241905,0.63942079296609,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aeh,641,r,-0.0651761378779894,0.0896811791451659,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aeh,641,s,0.598604467854587,0.68905853224439,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aehplus,641,i,0.0847347186864642,0.235618374628212,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aehplus,641,r,-0.116512063795919,0.0381293206952028,NaN,NaN,NaN,NaN
hrs,grip,tics,female,aehplus,641,s,0.0819203241831986,0.232939854981603,NaN,NaN,NaN,NaN
hrs,grip,tics,male,a,507,i,0.196867696357428,0.357554690578832,NaN,NaN,NaN,NaN
hrs,grip,tics,male,a,507,r,-0.105613148271133,0.0684915949275751,NaN,NaN,NaN,NaN
hrs,grip,tics,male,a,507,s,0.401677879425956,0.537231332484192,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aeh,507,i,-0.0559798197513069,0.118016531859678,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aeh,507,r,-0.0981509289215826,0.0759927314405996,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aeh,507,s,0.312644335932575,0.46060663952991,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aehplus,507,i,0.0417420934265248,0.213059188171548,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aehplus,507,r,-0.181554295457275,-0.00898178440350554,NaN,NaN,NaN,NaN
hrs,grip,tics,male,aehplus,507,s,0.0247671523403239,0.196779100709862,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,a,641,i,0.367306092385244,0.493364027920179,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,a,641,r,-0.0709770479629026,0.0838971581467378,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,a,641,s,0.253791178350575,0.392415729011226,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aeh,641,i,0.282562367460569,0.418321720351654,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aeh,641,r,-0.0717807840230799,0.08309493813456,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aeh,641,s,0.24043467019936,0.380314120163642,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aehplus,641,i,-0.00925042409931075,0.144913382058243,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aehplus,641,r,-0.0832212510459036,0.0716542457436059,NaN,NaN,NaN,NaN
hrs,grip,word_de,female,aehplus,641,s,0.0633401060350779,0.215198979192249,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,a,507,i,0.0362505847677648,0.207802858512178,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,a,507,r,-0.108195345341637,0.0658913385778646,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,a,507,s,-0.133632471351721,0.0401493175583602,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aeh,507,i,-0.0914148050552861,0.0827471005858533,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aeh,507,r,-0.10818849981531,0.0658982351073453,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aeh,507,s,-0.156928896288386,0.0163695223788415,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aehplus,507,i,-0.0426014959298514,0.131219164503638,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aehplus,507,r,-0.20083229947297,-0.0289840933183522,NaN,NaN,NaN,NaN
hrs,grip,word_de,male,aehplus,507,s,-0.14756600540139,0.0259503016187329,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,a,641,i,0.443953354963595,0.559658189804578,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,a,641,r,-0.0713986115086754,0.0834764148081116,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,a,641,s,0.20842810657446,0.351118471456222,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aeh,641,i,0.354182396718194,0.481864241493835,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aeh,641,r,-0.0723691994152455,0.0825075053448516,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aeh,641,s,0.209650114734175,0.352238276981937,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aehplus,641,i,0.0128111017039697,0.166440245570974,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aehplus,641,r,-0.074429161530977,0.0804501349455578,NaN,NaN,NaN,NaN
hrs,grip,word_im,female,aehplus,641,s,0.128867095337517,0.277322430185361,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,a,507,i,-0.218854350156842,-0.0478085634212585,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,a,507,r,-0.107019029799558,0.0670761742786081,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,a,507,s,-0.337908413904053,-0.175292694617352,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aeh,507,i,-0.330399263864314,-0.167087404504325,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aeh,507,r,-0.107310728354339,0.066782408700881,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aeh,507,s,-0.360828822590243,-0.20047845107592,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aehplus,507,i,-0.0792210050419663,0.0949333652786847,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aehplus,507,r,-0.220541688876878,-0.0495772721756634,NaN,NaN,NaN,NaN
hrs,grip,word_im,male,aehplus,507,s,-0.19168094899453,-0.0194717219500239,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,a,715,i,0.488020370177072,0.591756011654174,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,a,715,r,-0.0721062984352214,0.0745353644619163,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,a,715,s,0.120320415008235,0.261587398520184,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aeh,715,i,0.209327164426201,0.344661711302043,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aeh,715,r,-0.0724856748132442,0.0741561027153957,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aeh,715,s,0.113085732906705,0.254741668879322,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aehplus,715,i,0.0358543059611419,0.180766718048881,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aehplus,715,r,-0.0826195141180103,0.0640096010601345,NaN,NaN,NaN,NaN
hrs,pef,serial7,female,aehplus,715,s,0.245098985609759,0.377462607863091,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,a,535,i,0.358423822538432,0.496783512211849,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,a,535,r,-0.0855824794580191,0.083959958652671,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,a,535,s,0.10887943488813,0.272223016368066,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aeh,535,i,0.130352892985224,0.292272532812389,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aeh,535,r,-0.0858042285396764,0.083738139719823,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aeh,535,s,0.109035884283957,0.272369606058729,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aehplus,535,i,0.0219551965656623,0.189587404885486,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aehplus,535,r,-0.13069033047515,0.0384892959661955,NaN,NaN,NaN,NaN
hrs,pef,serial7,male,aehplus,535,s,-0.0453466456104341,0.123932252305812,NaN,NaN,NaN,NaN
hrs,pef,tics,female,a,715,i,0.387738833610004,0.505034505583523,NaN,NaN,NaN,NaN
hrs,pef,tics,female,a,715,r,-0.0703681919348913,0.0762724035604953,NaN,NaN,NaN,NaN
hrs,pef,tics,female,a,715,s,0.235446378929635,0.368644270167571,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aeh,715,i,0.262524293873343,0.393321302481751,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aeh,715,r,-0.0708671077205915,0.0757738852304611,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aeh,715,s,0.210569082285895,0.345806049764406,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aehplus,715,i,0.0540712644954024,0.198364574856969,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aehplus,715,r,-0.0923784816824837,0.0542097011045656,NaN,NaN,NaN,NaN
hrs,pef,tics,female,aehplus,715,s,0.263402433917843,0.394118439121445,NaN,NaN,NaN,NaN
hrs,pef,tics,male,a,535,i,0.165565700211633,0.324845100016182,NaN,NaN,NaN,NaN
hrs,pef,tics,male,a,535,r,-0.0839592908244773,0.0855831471011222,NaN,NaN,NaN,NaN
hrs,pef,tics,male,a,535,s,-0.0572349298151567,0.112178740526348,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aeh,535,i,0.0365991797693501,0.20367723774025,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aeh,535,r,-0.0843141579714292,0.0852283568496286,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aeh,535,s,-0.0801143012749047,0.0894245486171616,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aehplus,535,i,0.0788861259025546,0.243979176904588,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aehplus,535,r,-0.0780722453054688,0.0914626503197326,NaN,NaN,NaN,NaN
hrs,pef,tics,male,aehplus,535,s,-0.213727775567148,-0.0470890352633208,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,a,715,i,0.576412794130525,0.666255592423236,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,a,715,r,-0.0710337008678609,0.0756074084703348,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,a,715,s,0.127437725327115,0.268308225799714,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aeh,715,i,0.444386745128128,0.554315304694433,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aeh,715,r,-0.0713701509841119,0.0752711684800467,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aeh,715,s,0.104423873461735,0.246526771265066,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aehplus,715,i,0.185381970877466,0.322519005971639,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aehplus,715,r,-0.0584681724923576,0.0881412542104072,NaN,NaN,NaN,NaN
hrs,pef,word_de,female,aehplus,715,s,0.612935283612374,0.696522937570031,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,a,535,i,0.377791010917759,0.513469951214736,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,a,535,r,-0.083763724643224,0.0857786525299695,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,a,535,s,-0.00736491366245158,0.161167777186016,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aeh,535,i,0.136723384537955,0.298193334558824,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aeh,535,r,-0.0839813158687931,0.0855611280808188,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aeh,535,s,-0.040161115803269,0.129044160980987,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aehplus,535,i,0.0174678492906768,0.18525600200327,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aehplus,535,r,-0.0513655246951138,0.117987537294587,NaN,NaN,NaN,NaN
hrs,pef,word_de,male,aehplus,535,s,0.141584763557245,0.302703207566514,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,a,715,i,0.565452741746969,0.657114536657269,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,a,715,r,-0.0709751220204812,0.0756659473246097,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,a,715,s,0.0398556842789551,0.184640078262616,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aeh,715,i,0.43838103503141,0.549126915587989,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aeh,715,r,-0.0713056166175947,0.0753356651271676,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aeh,715,s,0.0108530951280191,0.156463167549185,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aehplus,715,i,0.230960888200478,0.364538282785235,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aehplus,715,r,-0.0382513662004604,0.108210120906051,NaN,NaN,NaN,NaN
hrs,pef,word_im,female,aehplus,715,s,0.189071644931878,0.325940747454738,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,a,535,i,0.443790912872372,0.569573995414856,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,a,535,r,-0.0817008185296003,0.0878401228492423,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,a,535,s,-0.00280179542742363,0.165609193494073,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aeh,535,i,0.263583019245139,0.41356610176632,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aeh,535,r,-0.0819310585989153,0.087610115000088,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aeh,535,s,-0.0388175355938049,0.130367200531119,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aehplus,535,i,0.126035549888786,0.288252879683395,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aehplus,535,r,-0.0167570826768384,0.152004568895623,NaN,NaN,NaN,NaN
hrs,pef,word_im,male,aehplus,535,s,-0.0875065847058387,0.0820346875136431,NaN,NaN,NaN,NaN
ilse,grip,fluency,female,aehplus,225,i,-0.0288375825125701,0.230050472371846,0.102,0.352,0.11,0.93
ilse,grip,fluency,female,aehplus,225,r,0.01976594757009,0.275547104071285,0.15,0.064,0.081,1.854
ilse,grip,fluency,female,aehplus,225,s,0.479993447992181,0.656173578691058,0.576,0.426,0.724,0.795
ilse,grip,fluency,male,aehplus,252,i,-0.0503766398782349,0.19544865094315,0.074,0.468,0.102,0.726
ilse,grip,fluency,male,aehplus,252,r,0.0869160086442031,0.323499934061676,0.208,0.005,0.074,2.808
ilse,grip,fluency,male,aehplus,252,s,0.069472704623118,0.307697519174124,0.194,0.799,0.764,0.254
ilse,grip,piccomp,female,aehplus,225,i,-0.108831616418879,0.152564030022792,0.022,0.85,0.11,0.191
ilse,grip,piccomp,female,aehplus,225,r,-0.129594431230193,0.131963365047543,0.0015,0.9105,0.084,0.017
ilse,grip,piccomp,female,aehplus,225,s,0.194866777473633,0.429694503805088,0.317,0.6105,0.6315,0.51
ilse,grip,piccomp,male,aehplus,252,i,0.0826369378119002,0.319544281215514,0.204,0.0575,0.1075,1.903
ilse,grip,piccomp,male,aehplus,252,r,-0.0650813857976984,0.178805180165509,0.0575,0.3165,0.0815,0.547
ilse,grip,piccomp,male,aehplus,252,s,0.311542222336865,0.515834921195084,0.4215,0.2915,0.406,1.0715
ilse,grip,symbol,female,aehplus,225,i,-0.36628896228113,-0.120454211959915,-0.247,0.009,0.094,-2.627
ilse,grip,symbol,female,aehplus,225,r,-0.143388299237146,0.118150610503044,-0.013,0.864,0.075,-0.172
ilse,grip,symbol,female,aehplus,225,s,0.0828592458753034,0.332946083794628,0.211,0.479,0.299,0.707
ilse,grip,symbol,male,aehplus,252,i,-0.201713726417789,0.0438688421867278,-0.08,0.406,0.096,-0.831
ilse,grip,symbol,male,aehplus,252,r,-0.0587832434512859,0.187325780466035,0.065,0.404,0.078,0.834
ilse,grip,symbol,male,aehplus,252,s,-0.189343337391183,0.0566984661478128,-0.068,0.848,0.356,-0.191
ilse,grip,waisgeneral,female,aehplus,225,i,-0.102624144054606,0.158747576649523,0.029,0.754,0.091,0.313
ilse,grip,waisgeneral,female,aehplus,225,r,-0.208841880928693,0.0510837286171433,-0.08,0.31,0.079,-1.016
ilse,grip,waisgeneral,female,aehplus,225,s,0.312224525851485,0.527082482059261,0.418,0.315,0.416,1.004
ilse,grip,waisgeneral,male,aehplus,252,i,-0.00120795298397668,0.242291775661026,0.122,0.25,0.106,1.15
ilse,grip,waisgeneral,male,aehplus,252,r,-0.16100386852592,0.0857868520496291,-0.038,0.646,0.083,-0.459
ilse,grip,waisgeneral,male,aehplus,252,s,0.10195072720592,0.337015262581354,0.232,0.834,1.109,0.209
ilse,tug,block,female,a,228,i,-0.295680165727352,-0.0434233937437068,NaN,NaN,NaN,NaN
ilse,tug,block,female,a,228,r,0.244571944260236,0.470692629907774,NaN,NaN,NaN,NaN
ilse,tug,block,female,a,228,s,-0.501785167720696,-0.282466746253431,NaN,NaN,NaN,NaN
ilse,tug,block,female,aeh,226,i,-0.164730789038626,0.0959560594107038,NaN,NaN,NaN,NaN
ilse,tug,block,female,aeh,226,r,-0.0792595819082404,0.181053433695564,NaN,NaN,NaN,NaN
ilse,tug,block,female,aeh,226,s,-0.341798408672442,-0.0933569796365456,NaN,NaN,NaN,NaN
ilse,tug,block,female,aehplus,225,i,-0.177588577553335,0.0834025138656392,NaN,NaN,NaN,NaN
ilse,tug,block,female,aehplus,225,r,-0.0823172981575252,0.178646628155597,NaN,NaN,NaN,NaN
ilse,tug,block,female,aehplus,225,s,-0.271476467966198,-0.0153675259669955,NaN,NaN,NaN,NaN
ilse,tug,block,male,a,253,i,-0.462554853208156,-0.247397451540594,NaN,NaN,NaN,NaN
ilse,tug,block,male,a,253,r,-0.111400865062978,0.135219557847301,NaN,NaN,NaN,NaN
ilse,tug,block,male,a,253,s,0.223044788634313,0.442050176386445,NaN,NaN,NaN,NaN
ilse,tug,block,male,aeh,253,i,-0.538793117392765,-0.340391687223575,NaN,NaN,NaN,NaN
ilse,tug,block,male,aeh,253,r,-0.0845089991780787,0.161773152526518,NaN,NaN,NaN,NaN
ilse,tug,block,male,aeh,253,s,-0.123327973491744,0.123327973491744,NaN,NaN,NaN,NaN
ilse,tug,block,male,aehplus,252,i,-0.529219806074857,-0.32805353308971,NaN,NaN,NaN,NaN
ilse,tug,block,male,aehplus,252,r,-0.0799163644155211,0.166756179559051,NaN,NaN,NaN,NaN
ilse,tug,block,male,aehplus,252,s,0.00902815708216067,0.251903029837411,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,a,228,i,-0.266191645475314,-0.0114315071525215,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,a,228,r,-0.582248969217514,-0.383818240674482,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,a,228,s,0.141473777048995,0.383159567615053,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aeh,226,i,-0.120658767571827,0.140316401625085,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aeh,226,r,-0.234724066168852,0.0233104041679378,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aeh,226,s,0.496971399308655,0.668360412492635,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aehplus,225,i,-0.116459841103335,0.145066997651288,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aehplus,225,r,-0.227075808854609,0.0319733102505735,NaN,NaN,NaN,NaN
ilse,tug,fluency,female,aehplus,225,s,0.378279724033684,0.579120856139202,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,a,253,i,-0.322954196804787,-0.0868047773916961,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,a,253,r,-0.20281931821211,0.04222181841699,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,a,253,s,0.0708025785928712,0.308456996931366,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,aeh,253,i,-0.347890830754268,-0.114618225428245,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,aeh,253,r,-0.177781322155154,0.0681216836989504,NaN,NaN,NaN,NaN
ilse,tug,fluency,male,aeh,253,s,-0.41836276623596,-0.195248344125714,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,a,228,i,-0.271327179548687,-0.0171860069579414,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,a,228,r,-0.226552689511762,0.0280973462244715,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,a,228,s,-0.490321608499188,-0.271763393941878,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aeh,226,i,-0.0917806557144961,0.168473019717218,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aeh,226,r,-0.185850660665547,0.074220030386772,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aeh,226,s,-0.245179428277642,-0.0260954467010573,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aehplus,225,i,-0.0757551941341565,0.184822700720674,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aehplus,225,r,-0.183784417028692,0.0768920996404353,NaN,NaN,NaN,NaN
ilse,tug,piccomp,female,aehplus,225,s,-0.187129500778461,0.0589640364183444,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,a,253,i,-0.395135711153935,-0.169239713015645,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,a,253,r,-0.146860475536345,0.099534565124715,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,a,253,s,-0.11428935358582,0.129532195950538,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,aeh,253,i,-0.435593561784365,-0.217825306158049,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,aeh,253,r,-0.111571318492405,0.134566871663492,NaN,NaN,NaN,NaN
ilse,tug,piccomp,male,aeh,253,s,-0.27856756741746,-0.0386625293249382,NaN,NaN,NaN,NaN
