domain,study,model_number,subgroup,model_type,physical,cognitive,$n$,Cov(Levels),ab_tau_00_est,ab_tau_00_se,ab_tau_00_pval,Corr(Levels)Est,er_tau_00_est,er_tau_00_se,er_tau_00_pval,CI(Levels)Est,er_tau_00_ci95lo,er_tau_00_ci95hi,Corr(Levels)Comp,cr_levels_est,cr_levels_ci95_lo,cr_levels_ci95_hi,Cov(Slopes),Corr(Slopes)Est,er_tau_11_est,er_tau_11_se,er_tau_11_pval,CI(Slopes)Est,er_tau_11_ci95lo,er_tau_11_ci95hi,Corr(Slopes)Comp,cr_slopes_est,cr_slopes_ci95_lo,cr_slopes_ci95_hi,Cov(Residuals),ab_sigma_00_est,ab_sigma_00_se,ab_sigma_00_pval,Corr(Resid)Est,er_sigma_00_est,er_sigma_00_se,er_sigma_00_pval,CI(Resid)Est,er_sigma_00_ci95lo,er_sigma_00_ci95hi,Corr(Residuals)Comp,cr_resid_est,cr_resid_ci95_lo,cr_resid_ci95_hi
perceptual speed,map,b1,female,aehplus,grip,num_comp,934,"1.98(2.50), $p$=.43  ",1.982,2.504,0.429," .04( .04), $p$=.43  ",0.035,0.045,0.43,"(-.05, .12)",-0.0532,0.1232," .04(-.03, .10)",0.03542456581517034,-0.028787873521385697,0.09934583661835357,"-.02( .13), $p$=.88  ","-.04( .24), $p$=.88  ",-0.038,0.239,0.875,"(-.51, .43)",-0.50644,0.43044,"-.04(-.10, .03)",-0.03749629359803843,-0.10139942237984842,0.026714985641211622," .57( .46), $p$=.22  ",0.566,0.463,0.222," .03( .03), $p$=.22  ",0.032,0.026,0.222,"(-.02, .08)",-0.018959999999999998,0.08296," .03(-.03, .10)",0.03207938788827843,-0.03213375920840063,0.09602880242302474
perceptual speed,octo,b1,female,aehplus,grip,psif,271,"1.13( .63), $p$=.07 .",1.13,0.632,0.074," .23( .14), $p$=.09 .",0.231,0.135,0.086,"(-.03, .50)",-0.03359999999999999,0.49560000000000004," .23( .12, .34)",0.23140553977017733,0.11543331583811693,0.34115393598622124," .02( .03), $p$=.57  "," .49(1.81), $p$=.79  ",0.489,1.812,0.787,"(-3.06,4.04)",-3.06252,4.04052," .48( .39, .57)",0.4824181513244218,0.3854178799273445,0.5688729527086255," .22( .20), $p$=.28  ",0.216,0.201,0.281," .08( .07), $p$=.30  ",0.079,0.075,0.297,"(-.07, .23)",-0.06799999999999999,0.22599999999999998," .08(-.04, .20)",0.07858888918272391,-0.0409496579480048,0.19590942493617902
perceptual speed,eas,b1,female,aehplus,grip,symbol,363,"18.82(8.86), $p$=.03 *",18.815,8.859,0.034," .28( .12), $p$=.02 *",0.282,0.124,0.023,"( .04, .53)",0.03895999999999997,0.52504," .28( .18, .37)",0.28243046110249936,0.18487164946229706,0.37447715594412156,"2.04( .58), $p$<.01 ***"," .84( .20), $p$<.01 ***",0.841,0.203,0.0,"( .44,1.24)",0.44311999999999996,1.23888," .84( .81, .87)",0.8411203938517635,0.8081567338108582,0.8688309246401614,"-.50( .99), $p$=.61  ",-0.497,0.988,0.615,"-.04( .08), $p$=.61  ",-0.041,0.081,0.613,"(-.20, .12)",-0.19976000000000002,0.11776,"-.04(-.14, .06)",-0.04071472689376447,-0.14304853268610404,0.06248043054459171
perceptual speed,ilse,b1,female,aehplus,grip,symbol,225,"-48.56(20.52), $p$=.02 *",-48.561,20.516,0.018,"-.25( .09), $p$=.01 **",-0.247,0.094,0.009,"(-.43,-.06)",-0.43123999999999996,-0.06276000000000001,"-.25(-.37,-.12)",-0.2473480640812414,-0.36628896228113017,-0.12045421195991525," .12( .17), $p$=.48  "," .21( .30), $p$=.48  ",0.211,0.299,0.479,"(-.38, .80)",-0.37504000000000004,0.79704," .21( .08, .33)",0.21135934317058044,0.08285924587530336,0.3329460837946283,"-.64(3.70), $p$=.86  ",-0.636,3.703,0.864,"-.01( .07), $p$=.86  ",-0.013,0.075,0.864,"(-.16, .13)",-0.16,0.13399999999999998,"-.01(-.14, .12)",-0.012838425363399112,-0.14338829923714586,0.11815061050304376
perceptual speed,map,b1,female,aehplus,grip,symbol,934,"6.67(3.50), $p$=.06 .",6.669,3.504,0.057," .09( .04), $p$=.06 .",0.086,0.045,0.057,"(-.00, .17)",-0.0022000000000000075,0.1742," .09( .02, .15)",0.08578522617505907,0.021757934856254813,0.1491117066487156," .07( .22), $p$=.77  "," .06( .22), $p$=.77  ",0.064,0.22,0.77,"(-.37, .50)",-0.36719999999999997,0.4952," .06( .00, .13)",0.06470376788527225,5.590659822578808e-4,0.12831819860375235,"-.19( .57), $p$=.74  ",-0.19,0.567,0.737,"-.01( .03), $p$=.74  ",-0.009,0.027,0.737,"(-.06, .04)",-0.06192,0.04392,"-.01(-.07, .06)",-0.008950543156675112,-0.07305562055817984,0.05522818848253655
perceptual speed,octo,b1,female,aehplus,grip,symbol,272,"2.57(1.26), $p$=.04 *",2.572,1.264,0.042," .18( .08), $p$=.04 *",0.176,0.084,0.036,"( .01, .34)",0.011359999999999981,0.34064," .18( .06, .29)",0.1764462472327648,0.058743524463229606,0.28931035845361375," .01( .02), $p$=.58  "," .17( .30), $p$=.58  ",0.166,0.302,0.581,"(-.43, .76)",-0.42591999999999997,0.75792," .16( .04, .27)",0.16027412298198362,0.042141946618982094,0.27398680708542705," .72( .32), $p$=.02 *",0.719,0.317,0.023," .12( .05), $p$=.02 *",0.121,0.052,0.02,"( .02, .22)",0.01908,0.22292," .12( .00, .24)",0.12057933924095504,0.0016677587821943862,0.2361284800980586
perceptual speed,satsa,b1,female,aehplus,grip,symbol,409,"8.61(3.14), $p$=.01 **",8.608,3.139,0.006," .26( .09), $p$<.01 **",0.263,0.09,0.004,"( .09, .44)",0.08660000000000001,0.4394," .26( .17, .35)",0.2625588031651929,0.1699190573160739,0.350598590554748," .02( .01), $p$=.11  "," .46( .24), $p$=.05 *",0.463,0.236,0.05,"( .00, .93)",4.4000000000005146e-4,0.9255599999999999," .47( .39, .54)",0.46524020158607254,0.3856730752754916,0.5379382841300796,"2.51(1.00), $p$=.01 *",2.513,1.001,0.012," .10( .04), $p$=.01 *",0.102,0.04,0.011,"( .02, .18)",0.023599999999999996,0.1804," .11( .02, .21)",0.1147213923233912,0.01795537769450749,0.20935823279315818
semantic memory,eas,b1,female,aehplus,grip,bnt,363,"1.75(1.60), $p$=.28  ",1.753,1.605,0.275," .16( .15), $p$=.26  ",0.165,0.147,0.262,"(-.12, .45)",-0.12311999999999998,0.45311999999999997," .17( .06, .26)",0.1652701103939728,0.06341561601281812,0.26371711588111446,"-.08( .13), $p$=.55  ","-.43( .82), $p$=.59  ",-0.434,0.816,0.595,"(-2.03,1.17)",-2.03336,1.16536,"-.44(-.52,-.35)",-0.4402497879345288,-0.5196351201943106,-0.35332802217535564," .20( .22), $p$=.37  ",0.2,0.225,0.373," .06( .07), $p$=.38  ",0.064,0.073,0.375,"(-.08, .21)",-0.07907999999999998,0.20708," .06(-.04, .17)",0.06446325864325325,-0.038727019365151105,0.16629314249431065
semantic memory,map,b1,female,aehplus,grip,bnt,934," .84( .42), $p$=.05 *",0.84,0.425,0.048," .09( .04), $p$=.05 *",0.088,0.044,0.048,"( .00, .17)",0.0017599999999999977,0.17424," .09( .02, .15)",0.08777954090330602,0.02376634199421842,0.15107588572104233," .00( .03), $p$=.91  "," .02( .20), $p$=.91  ",0.022,0.199,0.912,"(-.37, .41)",-0.36804,0.41204," .02(-.04, .08)",0.020412414523193152,-0.04379194879892117,0.08444885989333645,"-.03( .08), $p$=.70  ",-0.032,0.083,0.697,"-.01( .03), $p$=.70  ",-0.011,0.028,0.696,"(-.07, .04)",-0.06588,0.04388,"-.01(-.07, .05)",-0.010768302545915423,-0.07486361250199168,0.05341561687074318
semantic memory,octo,b1,female,aehplus,grip,information,275,"2.99(1.15), $p$=.01 **",2.993,1.153,0.009," .19( .07), $p$=.01 **",0.191,0.069,0.006,"( .06, .33)",0.055760000000000004,0.32624," .19( .07, .30)",0.19139005764353295,0.07479944102274559,0.30281868950635044," .06( .02), $p$=.01 **"," .78( .30), $p$=.01 **",0.784,0.297,0.008,"( .20,1.37)",0.20188000000000006,1.36612," .78( .73, .82)",0.780895189700447,0.7300434274828947,0.8231472011261339,"-.09( .21), $p$=.66  ",-0.093,0.209,0.658,"-.02( .05), $p$=.66  ",-0.02,0.046,0.66,"(-.11, .07)",-0.11016,0.07015999999999999,"-.02(-.14, .10)",-0.02033575766168408,-0.13828707703356663,0.09818436866641213
semantic memory,satsa,b1,female,aehplus,grip,information,410,"2.57(2.39), $p$=.28  ",2.566,2.388,0.283," .10( .10), $p$=.28  ",0.102,0.095,0.282,"(-.08, .29)",-0.08420000000000001,0.2882," .10( .01, .20)",0.10237231240424208,0.005580336091744542,0.19726384595055838," .03( .01), $p$=.03 *"," .65( .25), $p$=.01 **",0.648,0.251,0.01,"( .16,1.14)",0.15604,1.13996," .64( .58, .69)",0.6364279252597305,0.5750229242367692,0.6907028410158058," .85( .57), $p$=.14  ",0.849,0.571,0.137," .05( .04), $p$=.13  ",0.054,0.036,0.134,"(-.02, .12)",-0.01656,0.12456," .05(-.04, .15)",0.05403774122689515,-0.04303477985339152,0.15009951147820874
semantic memory,map,b1,female,aehplus,grip,nart,932,"-.17( .73), $p$=.82  ",-0.169,0.729,0.817,"-.01( .04), $p$=.82  ",-0.01,0.041,0.817,"(-.09, .07)",-0.09036,0.07036,"-.01(-.07, .05)",-0.00957903741609809,-0.07374951714678066,0.054670436764806804," .03( .03), $p$=.30  "," .26( .27), $p$=.33  ",0.265,0.274,0.333,"(-.27, .80)",-0.27204000000000006,0.8020400000000001," .27( .21, .33)",0.2716958708417177,0.21116424646817974,0.3301515031396511,"-.08( .11), $p$=.49  ",-0.076,0.11,0.488,"-.02( .03), $p$=.49  ",-0.02,0.03,0.489,"(-.08, .04)",-0.0788,0.0388,"-.02(-.08, .04)",-0.020437194665929744,-0.08454208730500706,0.04383618054947101
semantic memory,octo,b1,female,aehplus,grip,synonyms,273," .94( .68), $p$=.16  ",0.941,0.675,0.164," .13( .09), $p$=.16  ",0.127,0.09,0.156,"(-.05, .30)",-0.0494,0.3034," .13( .01, .24)",0.12697864414626067,0.008387966901319746,0.24204701885632962," .04( .02), $p$=.04 *"," .69( .29), $p$=.02 *",0.691,0.291,0.018,"( .12,1.26)",0.12063999999999997,1.2613599999999998," .69( .62, .75)",0.6880329612324521,0.6199545265745015,0.745829745272347,"-.04( .16), $p$=.80  ",-0.041,0.164,0.805,"-.01( .06), $p$=.80  ",-0.014,0.056,0.805,"(-.12, .10)",-0.12376,0.09576,"-.01(-.13, .10)",-0.01397056255144057,-0.13246798042836755,0.10492057492192983
semantic memory,satsa,b1,female,aehplus,grip,synonyms,409,"1.86(1.41), $p$=.19  ",1.859,1.408,0.187," .12( .09), $p$=.18  ",0.117,0.087,0.178,"(-.05, .29)",-0.05351999999999997,0.28752," .12( .02, .21)",0.11684462386458438,0.02010667999961986,0.21141505782930922," .00( .01), $p$=.52  "," .26( .42), $p$=.53  ",0.263,0.418,0.53,"(-.56,1.08)",-0.5562799999999999,1.08228," .29( .20, .38)",0.29019050004400465,0.19881923183457606,0.376560391557913," .63( .38), $p$=.10 .",0.631,0.383,0.099," .06( .04), $p$=.10 .",0.064,0.039,0.1,"(-.01, .14)",-0.012439999999999993,0.14044," .06(-.03, .16)",0.0643715158094654,-0.032798960882332036,0.16033647349356836
semantic memory,ilse,b1,female,aehplus,grip,waisgeneral,225,"2.20(7.03), $p$=.75  ",2.202,7.029,0.754," .03( .09), $p$=.75  ",0.029,0.091,0.754,"(-.15, .21)",-0.14936,0.20736," .03(-.10, .16)",0.028549701726036054,-0.10262414405460646,0.15874757664952333," .11( .10), $p$=.27  "," .42( .42), $p$=.32  ",0.418,0.416,0.315,"(-.40,1.23)",-0.39736,1.23336," .43( .31, .53)",0.42563396126987213,0.31222452585148486,0.5270824820592612,"-1.78(1.78), $p$=.32  ",-1.778,1.782,0.318,"-.08( .08), $p$=.31  ",-0.08,0.079,0.31,"(-.23, .07)",-0.23484,0.07484,"-.08(-.21, .05)",-0.08024304085653935,-0.20884188092869252,0.0510837286171433
semantic memory,eas,b1,female,aehplus,grip,waisvocab,363,"6.49(7.71), $p$=.40  ",6.493,7.715,0.4," .12( .15), $p$=.40  ",0.125,0.147,0.397,"(-.16, .41)",-0.16312,0.41312," .12( .02, .22)",0.12456946029537405,0.02191718189238235,0.2246225798208853," .19( .46), $p$=.68  "," .25( .64), $p$=.69  ",0.252,0.641,0.694,"(-1.00,1.51)",-1.00436,1.50836," .25( .15, .35)",0.2523413965083402,0.153392352713898,0.3462803040912504,"-.37(1.51), $p$=.80  ",-0.374,1.51,0.804,"-.03( .10), $p$=.80  ",-0.026,0.104,0.804,"(-.23, .18)",-0.22984,0.17784,"-.03(-.13, .08)",-0.025775941893647236,-0.12836866188537557,0.07736262495908612
short-term memory,map,b1,female,aehplus,grip,bstory_im,935,"-.14( .54), $p$=.80  ",-0.136,0.542,0.802,"-.01( .06), $p$=.80  ",-0.014,0.057,0.802,"(-.13, .10)",-0.12572,0.09772,"-.01(-.08, .05)",-0.014202987283930789,-0.07824443244085366,0.04995519539980412," .02( .05), $p$=.69  "," .11( .28), $p$=.69  ",0.111,0.279,0.692,"(-.44, .66)",-0.43584,0.65784," .11( .05, .17)",0.11149893466761211,0.0477274200965969,0.17436517958624154,"-.08( .18), $p$=.66  ",-0.081,0.184,0.661,"-.01( .03), $p$=.66  ",-0.013,0.029,0.661,"(-.07, .04)",-0.06984,0.043840000000000004,"-.01(-.08, .05)",-0.012781474223409221,-0.07683120841878276,0.05137331777921015
short-term memory,eas,b1,female,aehplus,grip,digit_tot,363,"-.45(2.25), $p$=.84  ",-0.454,2.246,0.84,"-.03( .15), $p$=.84  ",-0.03,0.148,0.84,"(-.32, .26)",-0.32008000000000003,0.26008,"-.03(-.13, .07)",-0.029825519374100187,-0.13235250009393684,0.0733329236956694," .46( .17), $p$=.01 **"," .83( .27), $p$<.01 **",0.829,0.266,0.002,"( .31,1.35)",0.3076399999999999,1.35036," .83( .79, .86)",0.8270826482970334,0.791536268323034,0.8570514367877333,"-.12( .30), $p$=.69  ",-0.118,0.297,0.692,"-.03( .08), $p$=.69  ",-0.032,0.082,0.693,"(-.19, .13)",-0.19272,0.12872,"-.03(-.13, .07)",-0.0323260544933288,-0.13481078944116687,0.07084297850413872
short-term memory,satsa,b1,female,aehplus,grip,fig_mem,409," .30(1.20), $p$=.80  ",0.302,1.199,0.801," .02( .10), $p$=.80  ",0.024,0.097,0.8,"(-.17, .21)",-0.16612000000000002,0.21412," .02(-.07, .12)",0.02446158515264588,-0.07267655004686803,0.12113999990442514," .00( .01), $p$=.77  "," .12( .41), $p$=.76  ",0.122,0.406,0.764,"(-.67, .92)",-0.67376,0.91776," .12( .02, .21)",0.11846977555181848,0.021753922899547466,0.21298881531856026,"1.60( .53), $p$<.01 **",1.598,0.527,0.002," .13( .04), $p$<.01 **",0.131,0.043,0.002,"( .05, .22)",0.04672000000000001,0.21528," .13( .03, .22)",0.13086116963863,0.0343310469896001,0.22497223639804392
short-term memory,map,b1,female,aehplus,grip,logic_im,935,"-.09(1.40), $p$=.95  ",-0.088,1.397,0.95,"-.00( .04), $p$=.95  ",-0.003,0.045,0.95,"(-.09, .09)",-0.0912,0.0852,"-.00(-.07, .06)",-0.0028154934045204797,-0.06691610834726171,0.06130826717494285," .16( .09), $p$=.08 ."," .37( .21), $p$=.08 .",0.368,0.213,0.084,"(-.05, .79)",-0.04947999999999997,0.78548," .37( .31, .42)",0.3693355251782994,0.31262552083890977,0.4234219698244457," .02( .31), $p$=.94  ",0.024,0.311,0.938," .00( .03), $p$=.94  ",0.002,0.029,0.938,"(-.05, .06)",-0.05484,0.05884," .00(-.06, .07)",0.0022377062985396877,-0.06188386578734579,0.06634088257231198
short-term memory,octo,b1,female,aehplus,grip,prose_im,273," .71( .41), $p$=.08 .",0.711,0.41,0.083," .14( .08), $p$=.08 .",0.143,0.08,0.076,"(-.01, .30)",-0.013800000000000007,0.29979999999999996," .14( .02, .26)",0.1425269097629769,0.02421959260232711,0.2568972317964956," .01( .01), $p$=.32  "," .37( .35), $p$=.29  ",0.371,0.35,0.288,"(-.31,1.06)",-0.31499999999999995,1.057," .36( .25, .46)",0.3616696746485271,0.25385204109987325,0.4606098746902971," .14( .16), $p$=.38  ",0.139,0.157,0.376," .06( .06), $p$=.36  ",0.059,0.065,0.363,"(-.07, .19)",-0.06840000000000002,0.1864," .06(-.06, .18)",0.059095680421485844,-0.06004268114203749,0.17657401752337107
short-term memory,eas,b1,female,aehplus,grip,word_im,363,"2.33(4.21), $p$=.58  ",2.335,4.214,0.58," .10( .19), $p$=.57  ",0.105,0.186,0.575,"(-.26, .47)",-0.25956,0.46956," .10( .00, .21)",0.10452615732333656,0.0016101734320863328,0.20525112279648122,"-.05( .32), $p$=.88  ","-.09( .60), $p$=.88  ",-0.092,0.599,0.878,"(-1.27,1.08)",-1.26604,1.08204,"-.09(-.19, .01)",-0.0907220755670905,-0.191863698417439,0.01232633988710374," .97( .73), $p$=.18  ",0.974,0.735,0.185," .12( .09), $p$=.18  ",0.12,0.089,0.177,"(-.05, .29)",-0.05443999999999999,0.29444," .12( .02, .22)",0.12004334002303012,0.017324096387719787,0.22025507551658335
short-term memory,elsa,b1,female,aehplus,grip,word_im,3391," .48( .16), $p$<.01 **",0.477,0.16,0.003," .12( .04), $p$<.01 **",0.116,0.039,0.003,"( .04, .19)",0.03956000000000001,0.19244," .12( .08, .15)",0.11586486807265998,0.08252686338577864,0.1489438468475965," .00( .00), $p$=.92  ","-.03( .29), $p$=.92  ",-0.029,0.29,0.92,"(-.60, .54)",-0.5973999999999999,0.5393999999999999," .00(-.03, .03)",0.0,-0.03365985905204882,0.03365985905204882," .05( .08), $p$=.52  ",0.054,0.085,0.521," .01( .02), $p$=.52  ",0.015,0.023,0.521,"(-.03, .06)",-0.030079999999999996,0.060079999999999995," .01(-.02, .05)",0.014676877459985091,-0.018992364230734488,0.04831286890994799
short-term memory,hrs,b1,female,aehplus,grip,word_im,4612," .58( .12), $p$<.01 ***",0.577,0.119,0.0," .14( .03), $p$<.01 ***",0.144,0.029,0.0,"( .09, .20)",0.08715999999999999,0.20084," .14( .12, .17)",0.14414346329756206,0.115763220933143,0.17228854637894173," .00( .00), $p$=.46  "," .32( .51), $p$=.53  ",0.318,0.511,0.534,"(-.68,1.32)",-0.68356,1.31956," .28( .25, .30)",0.27735009811261463,0.25049341084241966,0.3037802331207333," .09( .06), $p$=.14  ",0.088,0.059,0.135," .03( .02), $p$=.14  ",0.028,0.019,0.135,"(-.01, .07)",-0.009239999999999995,0.06523999999999999," .03(-.00, .06)",0.027511239186195937,-0.0013516799720033263,0.05632835894309491
short-term memory,lasa,b1,female,aehplus,grip,word_im,782,"1.75(1.09), $p$=.11  ",1.753,1.093,0.109," .11( .07), $p$=.10  ",0.113,0.069,0.101,"(-.02, .25)",-0.022239999999999996,0.24824000000000002," .11( .04, .18)",0.11263886230154836,0.042869602647258684,0.18131483899282846," .00( .01), $p$=.90  "," .23(2.09), $p$=.91  ",0.227,2.087,0.914,"(-3.86,4.32)",-3.8635200000000007,4.317520000000001," .15( .09, .22)",0.1543033499620919,0.08511633217461662,0.22200947584229322,"1.68( .38), $p$<.01 ***",1.684,0.38,0.0," .12( .03), $p$<.01 ***",0.119,0.026,0.0,"( .07, .17)",0.06803999999999999,0.16996," .12( .05, .19)",0.11922072773441222,0.04952689348223994,0.1877591747863005
short-term memory,map,b1,female,aehplus,grip,word_im,935,"5.17(1.34), $p$<.01 ***",5.166,1.337,0.0," .17( .04), $p$<.01 ***",0.169,0.042,0.0,"( .09, .25)",0.08668000000000001,0.25132," .17( .11, .23)",0.16885791745345144,0.10589159923322106,0.23047549835845918," .26( .10), $p$=.01 **"," .53( .20), $p$=.01 **",0.534,0.205,0.009,"( .13, .94)",0.13220000000000004,0.9358," .53( .49, .58)",0.5345158094826236,0.4870955127461873,0.5787936789758639," .21( .32), $p$=.51  ",0.206,0.315,0.513," .02( .03), $p$=.51  ",0.019,0.029,0.513,"(-.04, .08)",-0.03784,0.07584," .02(-.05, .08)",0.01869694368801317,-0.04547025592099675,0.08271049157023064
verbal comprehension,map,b1,female,aehplus,grip,ideas,935," .19( .21), $p$=.37  ",0.19,0.214,0.374," .05( .06), $p$=.37  ",0.054,0.06,0.368,"(-.06, .17)",-0.06359999999999999,0.1716," .05(-.01, .12)",0.05380796695038201,-0.010340398979842144,0.11751525978978015," .01( .02), $p$=.56  "," .15( .26), $p$=.56  ",0.155,0.263,0.555,"(-.36, .67)",-0.36048,0.6704800000000001," .15( .09, .22)",0.153940282753191,0.0907229817068224,0.2159219295008322," .03( .06), $p$=.63  ",0.027,0.055,0.626," .01( .03), $p$=.63  ",0.014,0.028,0.626,"(-.04, .07)",-0.04088,0.06888," .01(-.05, .08)",0.013621656822832047,-0.05053517050220744,0.0776665229021445
visual discrimination,map,b1,female,aehplus,grip,line,934,"2.17(1.05), $p$=.04 *",2.175,1.054,0.039," .11( .05), $p$=.04 *",0.108,0.051,0.035,"( .01, .21)",0.008040000000000005,0.20795999999999998," .11( .04, .17)",0.10809818304761268,0.0442580538708782,0.17105905171698113," .08( .07), $p$=.30  "," .74(1.13), $p$=.51  ",0.739,1.127,0.512,"(-1.47,2.95)",-1.4699200000000001,2.94792," .73( .70, .76)",0.7299316021254678,0.6984899310740024,0.7585605884631815," .24( .23), $p$=.29  ",0.243,0.232,0.295," .03( .03), $p$=.29  ",0.027,0.026,0.295,"(-.02, .08)",-0.02396,0.07796," .03(-.04, .09)",0.027215027198168436,-0.036996582401532696,0.09120283101075197
visual discrimination,ilse,b1,female,aehplus,grip,piccomp,225,"2.07(6.71), $p$=.76  ",2.074,6.71,0.757," .04( .12), $p$=.76  ",0.037,0.12,0.757,"(-.20, .27)",-0.1982,0.2722," .04(-.09, .17)",0.03731694950181017,-0.09393214962918439,0.16729109429605463," .07( .12), $p$=.57  "," .26( .48), $p$=.59  ",0.26,0.477,0.586,"(-.67,1.19)",-0.67492,1.19492," .26( .13, .38)",0.25978613687533253,0.13353261021765006,0.3777420150178882," .36(2.76), $p$=.90  ",0.359,2.758,0.897," .01( .08), $p$=.90  ",0.011,0.082,0.897,"(-.15, .17)",-0.14972,0.17172," .01(-.12, .14)",0.010687442238698438,-0.12027131886069793,0.1412806014996159
working memory,map,b1,female,aehplus,grip,digit_b,935,"1.18( .67), $p$=.08 .",1.183,0.67,0.077," .08( .04), $p$=.07 .",0.08,0.045,0.075,"(-.01, .17)",-0.008199999999999999,0.16820000000000002," .08( .02, .14)",0.07980791169196096,0.01577593854644558,0.1431879557420045," .05( .04), $p$=.26  "," .31( .28), $p$=.27  ",0.306,0.28,0.274,"(-.24, .85)",-0.24280000000000007,0.8548," .31( .25, .36)",0.3051618305579383,0.2458593119068791,0.362188400027617," .38( .16), $p$=.02 *",0.381,0.162,0.019," .07( .03), $p$=.02 *",0.066,0.028,0.018,"( .01, .12)",0.011120000000000005,0.12088," .07( .00, .13)",0.06570071038375899,0.001594733907286014,0.12926889144969317
working memory,octo,b1,female,aehplus,grip,digit_b,276,"-.00( .14), $p$=.99  ",-0.001,0.136,0.995,"-.00( .10), $p$=.99  ",-0.001,0.104,0.995,"(-.20, .20)",-0.20484,0.20284,"-.00(-.12, .12)",-7.610934166113242e-4,-0.11881955699747936,0.11731858992678618,"-.00( .00), $p$=.39  ","-.44( .64), $p$=.49  ",-0.442,0.637,0.488,"(-1.69, .81)",-1.69052,0.8065200000000001,"-.49(-.57,-.39)",-0.4850712500726659,-0.570468547270437,-0.3892979608753481," .06( .06), $p$=.34  ",0.057,0.059,0.336," .05( .05), $p$=.33  ",0.047,0.048,0.333,"(-.05, .14)",-0.04708,0.14107999999999998," .05(-.07, .16)",0.04702438921593122,-0.07144140359143938,0.16418197059873843
working memory,satsa,b1,female,aehplus,grip,digit_b,409," .45( .40), $p$=.26  ",0.448,0.402,0.265," .13( .12), $p$=.26  ",0.13,0.115,0.261,"(-.10, .36)",-0.09540000000000001,0.35540000000000005," .13( .03, .22)",0.12945434344634751,0.03290159415990494,0.22361315955815056," .00( .00), $p$=.29  "," .31( .28), $p$=.26  ",0.312,0.277,0.261,"(-.23, .85)",-0.23092000000000007,0.8549200000000001," .29( .20, .38)",0.2948839123097942,0.2037439421763772,0.38095672395113767," .25( .18), $p$=.16  ",0.246,0.176,0.161," .05( .04), $p$=.16  ",0.051,0.036,0.158,"(-.02, .12)",-0.01956,0.12156," .06(-.04, .16)",0.061405806654929083,-0.035772945847217595,0.15743415382037235
working memory,map,b1,female,aehplus,grip,digit_o,935," .59( .54), $p$=.27  ",0.59,0.536,0.272," .06( .05), $p$=.27  ",0.06,0.054,0.27,"(-.05, .17)",-0.045840000000000006,0.16584," .06(-.00, .12)",0.05954465276368494,-0.004585546766983656,0.12318707162289189," .09( .04), $p$=.03 *"," .60( .31), $p$=.05 .",0.599,0.307,0.051,"(-.00,1.20)",-0.0027200000000000557,1.20072," .60( .55, .64)",0.5969041269895041,0.5539922348232509,0.6366526758614118,"-.01( .14), $p$=.94  ",-0.01,0.143,0.944,"-.00( .03), $p$=.94  ",-0.002,0.028,0.944,"(-.06, .05)",-0.05688,0.052879999999999996,"-.00(-.07, .06)",-0.0019747780605004683,-0.06607910578815189,0.06214578400776148
