study_name,model_number,subgroup,model_type,condition,model_name,subject_count,wave_count,parameter_count,ll,aic,bic,a_gamma_00_est,a_gamma_00_pval,a_gamma_00_se,a_gamma_00_wald,a_gamma_01_est,a_gamma_01_pval,a_gamma_01_se,a_gamma_01_wald,a_gamma_02_est,a_gamma_02_pval,a_gamma_02_se,a_gamma_02_wald,a_gamma_03_est,a_gamma_03_pval,a_gamma_03_se,a_gamma_03_wald,a_gamma_04_est,a_gamma_04_pval,a_gamma_04_se,a_gamma_04_wald,a_gamma_05_est,a_gamma_05_pval,a_gamma_05_se,a_gamma_05_wald,a_gamma_06_est,a_gamma_06_pval,a_gamma_06_se,a_gamma_06_wald,a_gamma_10_est,a_gamma_10_pval,a_gamma_10_se,a_gamma_10_wald,a_gamma_11_est,a_gamma_11_pval,a_gamma_11_se,a_gamma_11_wald,a_gamma_12_est,a_gamma_12_pval,a_gamma_12_se,a_gamma_12_wald,a_gamma_13_est,a_gamma_13_pval,a_gamma_13_se,a_gamma_13_wald,a_gamma_14_est,a_gamma_14_pval,a_gamma_14_se,a_gamma_14_wald,a_gamma_15_est,a_gamma_15_pval,a_gamma_15_se,a_gamma_15_wald,a_gamma_16_est,a_gamma_16_pval,a_gamma_16_se,a_gamma_16_wald,a_sigma_00_est,a_sigma_00_pval,a_sigma_00_se,a_sigma_00_wald,aa_tau_00_est,aa_tau_00_pval,aa_tau_00_se,aa_tau_00_wald,aa_tau_01_est,aa_tau_01_pval,aa_tau_01_se,aa_tau_01_wald,aa_tau_11_est,aa_tau_11_pval,aa_tau_11_se,aa_tau_11_wald,ab_sigma_00_est,ab_sigma_00_pval,ab_sigma_00_se,ab_sigma_00_wald,ab_tau_00_est,ab_tau_00_pval,ab_tau_00_se,ab_tau_00_wald,ab_tau_01_est,ab_tau_01_pval,ab_tau_01_se,ab_tau_01_wald,ab_tau_10_est,ab_tau_10_pval,ab_tau_10_se,ab_tau_10_wald,ab_tau_11_est,ab_tau_11_pval,ab_tau_11_se,ab_tau_11_wald,b_gamma_00_est,b_gamma_00_pval,b_gamma_00_se,b_gamma_00_wald,b_gamma_01_est,b_gamma_01_pval,b_gamma_01_se,b_gamma_01_wald,b_gamma_02_est,b_gamma_02_pval,b_gamma_02_se,b_gamma_02_wald,b_gamma_03_est,b_gamma_03_pval,b_gamma_03_se,b_gamma_03_wald,b_gamma_04_est,b_gamma_04_pval,b_gamma_04_se,b_gamma_04_wald,b_gamma_05_est,b_gamma_05_pval,b_gamma_05_se,b_gamma_05_wald,b_gamma_06_est,b_gamma_06_pval,b_gamma_06_se,b_gamma_06_wald,b_gamma_10_est,b_gamma_10_pval,b_gamma_10_se,b_gamma_10_wald,b_gamma_11_est,b_gamma_11_pval,b_gamma_11_se,b_gamma_11_wald,b_gamma_12_est,b_gamma_12_pval,b_gamma_12_se,b_gamma_12_wald,b_gamma_13_est,b_gamma_13_pval,b_gamma_13_se,b_gamma_13_wald,b_gamma_14_est,b_gamma_14_pval,b_gamma_14_se,b_gamma_14_wald,b_gamma_15_est,b_gamma_15_pval,b_gamma_15_se,b_gamma_15_wald,b_gamma_16_est,b_gamma_16_pval,b_gamma_16_se,b_gamma_16_wald,b_sigma_00_est,b_sigma_00_pval,b_sigma_00_se,b_sigma_00_wald,bb_tau_00_est,bb_tau_00_pval,bb_tau_00_se,bb_tau_00_wald,bb_tau_10_est,bb_tau_10_pval,bb_tau_10_se,bb_tau_10_wald,bb_tau_11_est,bb_tau_11_pval,bb_tau_11_se,bb_tau_11_wald,er_tau_00_est,er_tau_00_pval,er_tau_00_se,er_tau_00_wald,er_sigma_00_est,er_sigma_00_pval,er_sigma_00_se,er_sigma_00_wald,er_tau_11_est,er_tau_11_pval,er_tau_11_se,er_tau_11_wald,error_count,error_1,error_2,error_3,process_a,process_b,process_b_cell,process_b_row,process_b_domain,outcome_count,cr_levels_est,cr_levels_z,cr_levels_ztest,cr_levels_zpval,cr_levels_zeta_lo,cr_levels_zeta_hi,cr_levels_ci95_lo,cr_levels_ci95_hi,cr_slopes_est,cr_slopes_z,cr_slopes_ztest,cr_slopes_zpval,cr_slopes_zeta_lo,cr_slopes_zeta_hi,cr_slopes_ci95_lo,cr_slopes_ci95_hi,cr_resid_est,cr_resid_z,cr_resid_ztest,cr_resid_zpval,cr_resid_zeta_lo,cr_resid_zeta_hi,cr_resid_ci95_lo,cr_resid_ci95_hi
octo,b1,female,aehplus,dem_ever_0,b1_female_aehplus_gait_synonyms,268.0,5,41.0,-4308.406,8698.812,8846.043,10.309,0.0,0.476,21.67,0.32,0.001,0.092,3.476,-0.32,0.017,0.134,-2.382,-4.036,0.477,5.677,-0.711,0.012,0.987,0.772,0.016,0.698,0.184,0.525,1.328,1.598,0.268,1.443,1.108,17.092,0.0,0.653,26.19,-0.005,0.915,0.05,-0.106,-0.024,0.649,0.053,-0.455,0.785,0.73,2.279,0.345,0.067,0.718,0.187,0.361,-0.186,0.412,0.228,-0.82,1.002,0.279,0.925,1.083,11.388,0.0,2.811,4.051,11.955,0.0,2.925,4.087,3.215,0.448,4.237,0.759,0.951,0.67,2.235,0.426,-1.215,0.077,0.688,-1.768,-1.398,0.52,2.173,-0.643,-0.528,0.623,1.074,-0.492,-0.317,0.732,0.924,-0.343,-0.222,0.677,0.533,-0.416,0.524,0.121,0.338,1.55,-0.113,0.39,0.131,-0.86,1.277,0.0,0.146,8.746,10.983,0.105,6.778,1.62,0.244,0.754,0.781,0.313,0.446,0.497,0.657,0.679,-2.336,0.085,1.357,-1.721,-0.051,0.677,0.123,-0.416,-0.008,0.745,0.025,-0.325,-0.01,0.757,0.033,-0.31,0.23,0.831,1.073,0.214,-0.107,0.511,0.163,-0.657,-0.013,0.924,0.14,-0.096,-0.102,0.784,0.371,-0.274,6.799,0.0,0.591,11.498,17.087,0.0,2.242,7.622,-0.09,0.808,0.371,-0.243,0.22,0.135,0.147,1.496,-0.098,0.513,0.15,-0.654,-0.138,0.043,0.068,-2.025,-0.485,0.309,0.477,-1.018,NA,NA,NA,NA,gait,synonyms,synon,synonyms,semantic memory,2,-0.0978136513940096,-0.0981273988177111,-1.5973983209154454,0.9218311314018559,-0.21852702930504797,0.022272231669625775,-0.2151136968977829,0.022268549669601616,-0.4853459115488497,-0.5299539795505323,-8.627025757292207,6.296799855528739e-18,-0.6503536100378691,-0.4095543490631954,-0.571907965925253,-0.3880942174225124,-0.13807976146141024,-0.13896748285151378,-2.262226722031355,0.023683399129702506,-0.25936711333885065,-0.018567852364176907,-0.2537034771454773,-0.01856571880899122
octo,b1,male,a,dem_ever_0,b1_male_a_gait_synonyms,145.0,5,21.0,-2043.697,4129.395,4191.906,9.808,0.0,0.47,20.855,0.391,0.002,0.129,3.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.235,0.0,1.023,15.864,-0.019,0.62,0.039,-0.495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.192,0.0,1.624,4.428,5.75,0.004,1.972,2.916,0.367,0.523,0.574,0.639,0.055,0.755,0.175,0.312,-0.344,0.468,0.474,-0.725,-4.197,0.082,2.416,-1.737,-0.217,0.476,0.304,-0.712,-0.018,0.966,0.428,-0.042,-0.036,0.57,0.064,-0.567,0.373,0.0,0.106,3.531,0.115,0.668,0.269,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188,0.128,0.123,-1.523,-0.022,0.624,0.046,-0.491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92,0.0,0.844,7.013,42.195,0.0,4.179,10.097,-0.42,0.32,0.423,-0.994,0.078,0.101,0.047,1.638,-0.269,0.055,0.141,-1.916,-0.053,0.476,0.074,-0.713,-0.554,0.704,1.459,-0.38,NA,NA,NA,NA,gait,synonyms,synon,synonyms,semantic memory,2,-0.26944774370102487,-0.2762682368963276,-3.292115990959062,0.782342050168282,-0.4407447607722189,-0.1117917130204363,-0.4142615828725881,-0.11132832788661794,-0.5496343348972134,-0.617857213601018,-7.362618431552159,1.803373067320439e-13,-0.7823337374769093,-0.4533806897251267,-0.654044170777702,-0.4246739678325845,-0.05271967810038779,-0.052768602112804285,-0.628810466189457,0.5294731472147544,-0.2172451259886956,0.11170792176308703,-0.21389077569390136,0.11124557436606716
octo,b1,male,ae,dem_ever_0,b1_male_ae_gait_synonyms,145.0,5,25.0,-2020.033,4090.066,4164.484,9.889,0.0,0.489,20.23,0.378,0.005,0.133,2.837,-0.087,0.379,0.099,-0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.244,0.0,0.895,17.028,-0.015,0.725,0.042,-0.352,0.015,0.627,0.031,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.148,0.0,1.566,4.564,5.678,0.004,1.967,2.887,0.393,0.516,0.605,0.65,0.059,0.739,0.177,0.333,-0.405,0.391,0.473,-0.857,-2.95,0.117,1.88,-1.569,-0.175,0.572,0.31,-0.565,-0.16,0.557,0.272,-0.587,-0.034,0.603,0.065,-0.521,0.363,0.0,0.103,3.509,0.186,0.415,0.228,0.816,1.201,0.0,0.138,8.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195,0.118,0.124,-1.563,-0.015,0.749,0.046,-0.32,0.001,0.957,0.019,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.941,0.0,0.838,7.09,29.102,0.0,3.383,8.602,-0.495,0.149,0.343,-1.442,0.076,0.109,0.047,1.604,-0.229,0.092,0.136,-1.684,-0.062,0.399,0.074,-0.844,-0.507,0.713,1.382,-0.367,NA,NA,NA,NA,gait,synonyms,synon,synonyms,semantic memory,2,-0.22948954436478994,-0.23365056652163904,-2.784267836881963,0.8152562676760495,-0.39812709039753036,-0.06917404264574772,-0.37834528884151036,-0.06906391970950622,-0.5077455374260741,-0.5596875047128497,-6.669446350057915,2.5677022241484063e-11,-0.724164028588741,-0.3952109808369584,-0.6194819739724964,-0.3758438535096276,-0.06214883257383119,-0.0622290346768758,-0.74154453100798,0.45836334176646487,-0.2267055585527671,0.10224748919901552,-0.22289990170192206,0.10189265584399233
octo,b1,male,aeh,dem_ever_0,b1_male_aeh_gait_synonyms,134.0,5,29.0,-1909.693,3877.385,3961.423,9.946,0.0,0.447,22.247,0.263,0.016,0.109,2.404,-0.097,0.302,0.094,-1.033,-6.664,0.145,4.567,-1.459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.523,0.0,0.968,16.035,-0.031,0.347,0.033,-0.94,0.002,0.925,0.025,0.094,0.412,0.679,0.998,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.425,0.0,1.228,5.232,4.581,0.003,1.531,2.993,0.261,0.488,0.377,0.694,0.039,0.677,0.093,0.417,-0.386,0.442,0.502,-0.769,-2.294,0.165,1.653,-1.388,-0.127,0.626,0.26,-0.487,-0.118,0.636,0.249,-0.473,-0.042,0.42,0.052,-0.807,0.386,0.0,0.099,3.883,0.158,0.531,0.253,0.626,1.101,0.0,0.133,8.301,9.48,0.253,8.299,1.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.193,0.134,0.129,-1.499,-0.003,0.944,0.047,-0.07,0.009,0.636,0.019,0.474,0.72,0.525,1.132,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.483,0.0,0.681,8.055,28.6,0.0,3.644,7.849,-0.392,0.252,0.342,-1.145,0.07,0.168,0.051,1.377,-0.2,0.15,0.139,-1.441,-0.065,0.442,0.085,-0.768,-0.809,0.593,1.513,-0.535,NA,NA,NA,NA,gait,synonyms,synon,synonyms,semantic memory,2,-0.20041501294984432,-0.20316489661788947,-2.3253285259348324,0.8390061490688902,-0.37440774503810714,-0.031922048197671804,-0.3578410912657732,-0.0319112095772358,-0.8038369524685004,-1.1093625634240345,-12.697234892826218,6.125598910620588e-37,-1.2806054118442523,-0.9381197150038169,-0.8566461339076633,-0.734357164383331,-0.06503417206728664,-0.06512609156083266,-0.7454021881244276,0.45602862149375595,-0.23636893998105032,0.10611675685938501,-0.23206314161230918,0.10572022420927922
octo,b1,male,aehplus,dem_ever_0,b1_male_aehplus_gait_synonyms,134.0,5,41.0,-1890.36,3862.719,3981.531,8.392,0.0,0.576,14.564,0.295,0.007,0.11,2.674,-0.083,0.385,0.095,-0.868,-5.989,0.156,4.221,-1.419,1.05,0.083,0.606,1.732,1.276,0.02,0.549,2.323,1.222,0.138,0.823,1.485,19.02,0.0,1.263,15.055,-0.017,0.609,0.034,-0.512,0.007,0.778,0.024,0.281,0.805,0.417,0.993,0.811,-0.1,0.441,0.13,-0.77,0.204,0.163,0.146,1.396,0.119,0.575,0.212,0.561,6.402,0.0,1.214,5.274,3.799,0.005,1.351,2.812,0.191,0.6,0.364,0.524,0.027,0.728,0.078,0.348,-0.382,0.44,0.494,-0.772,-0.87,0.566,1.517,-0.573,-0.202,0.403,0.242,-0.836,-0.146,0.601,0.28,-0.523,-0.025,0.651,0.056,-0.453,0.332,0.011,0.131,2.54,0.111,0.663,0.255,0.436,1.234,0.0,0.147,8.386,9.684,0.234,8.143,1.189,-4.568,0.0,1.21,-3.776,0.343,0.755,1.098,0.312,-3.552,0.021,1.542,-2.304,-0.365,0.105,0.225,-1.623,0.004,0.936,0.051,0.081,-0.001,0.967,0.022,-0.041,0.477,0.699,1.233,0.386,0.256,0.158,0.181,1.412,-0.061,0.659,0.138,-0.442,-0.056,0.851,0.299,-0.188,5.461,0.0,0.666,8.197,23.297,0.0,3.214,7.248,-0.112,0.77,0.384,-0.293,0.059,0.278,0.055,1.085,-0.092,0.562,0.16,-0.579,-0.065,0.441,0.084,-0.77,-0.63,0.74,1.901,-0.332,NA,NA,NA,NA,gait,synonyms,synon,synonyms,semantic memory,2,-0.09247718598398985,-0.09274216956129507,-1.0614826479771664,0.9261083948928053,-0.26398501798151275,0.0785006788589226,-0.2580190615354618,0.07833982561630491,-0.6263716900023575,-0.7354226879566336,-8.417297394350408,3.8526877363767113e-17,-0.9066655363768512,-0.5641798395364159,-0.7195279656240537,-0.5110721133117246,-0.06460549223212171,-0.06469560297353526,-0.7404750210360366,0.4590118124098182,-0.2359384513937529,0.10654724544668241,-0.23165579558785757,0.10614588192790211
octo,b1,female,a,dem_ever_0,b1_female_a_grip_block,303.0,5,21.0,-4428.904,8899.809,8977.797,8.822,0.0,0.209,42.168,-0.217,0.0,0.04,-5.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.451,0.0,0.65,22.246,-0.003,0.717,0.007,-0.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,0.0,0.123,10.446,3.792,0.0,0.496,7.651,-0.054,0.214,0.043,-1.242,0.017,0.054,0.009,1.925,0.173,0.373,0.194,0.892,4.295,0.0,0.921,4.665,-0.117,0.375,0.132,-0.887,-0.004,0.972,0.122,-0.035,0.049,0.001,0.015,3.2,-0.332,0.0,0.028,-11.7,-0.65,0.0,0.149,-4.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.293,0.0,0.084,-3.486,0.004,0.854,0.022,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.677,0.0,0.808,13.216,34.396,0.0,3.425,10.042,-1.027,0.006,0.373,-2.755,0.191,0.008,0.072,2.644,0.376,0.0,0.074,5.083,0.047,0.371,0.052,0.895,0.87,0.002,0.28,3.103,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.37607549317144773,0.3954807514039261,6.849927548471166,0.692488124438384,0.28232217799630893,0.5086393248115433,0.2750529442484506,0.4688843491072777,0.8599138338595755,1.293013867018396,22.395657125669697,4.3386964517431924e-111,1.1798552936107787,1.4061724404260132,0.8274059761711992,0.8866785682008518,0.046796836661397674,0.04683104243389084,0.8111374486691301,0.41728674220656675,-0.06632753097372632,0.159989615841508,-0.06623043601481,0.15863838148482856
octo,b1,female,ae,dem_ever_0,b1_female_ae_grip_block,301.0,5,25.0,-4403.482,8856.963,8949.641,8.791,0.0,0.21,41.922,-0.212,0.0,0.041,-5.151,0.165,0.014,0.067,2.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.242,0.0,0.621,22.916,-0.002,0.741,0.007,-0.33,-0.005,0.627,0.01,-0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.282,0.0,0.123,10.406,3.648,0.0,0.468,7.787,-0.052,0.222,0.042,-1.221,0.017,0.055,0.009,1.916,0.18,0.355,0.194,0.925,3.752,0.0,0.859,4.365,-0.111,0.416,0.137,-0.813,0.004,0.97,0.118,0.037,0.05,0.002,0.016,3.144,-0.331,0.0,0.029,-11.542,-0.592,0.0,0.147,-4.018,0.666,0.001,0.204,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.291,0.0,0.083,-3.521,0.005,0.832,0.022,0.212,-0.013,0.709,0.034,-0.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.681,0.0,0.811,13.167,32.182,0.0,3.27,9.842,-1.002,0.008,0.379,-2.644,0.194,0.01,0.075,2.588,0.346,0.0,0.076,4.568,0.049,0.353,0.052,0.929,0.872,0.002,0.279,3.122,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.3462811886614743,0.36121204417393626,6.235486667067894,0.7179409391612388,0.24767437900626932,0.4747497093416032,0.24273130218626598,0.4420289918686561,0.870652153751439,1.3357685682254732,23.05894067432459,1.1964591597489837e-117,1.2222309030578062,1.4493062333931401,0.8403110178907132,0.8955556071298592,0.048643244538689116,0.04868166508385615,0.8403758359034059,0.40069769324694815,-0.06485600008381079,0.16221933025152308,-0.0647652182092348,0.16081121042842342
octo,b1,female,aeh,dem_ever_0,b1_female_aeh_grip_block,275.0,5,29.0,-4186.72,8431.441,8536.327,8.981,0.0,0.218,41.119,-0.15,0.001,0.045,-3.32,0.134,0.06,0.071,1.88,9.108,0.0,2.304,3.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.416,0.0,0.661,21.795,-0.004,0.587,0.007,-0.543,-0.007,0.508,0.011,-0.662,-0.202,0.513,0.309,-0.654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.269,0.0,0.126,10.064,3.267,0.0,0.464,7.049,-0.044,0.303,0.043,-1.029,0.018,0.045,0.009,2.009,0.153,0.445,0.2,0.764,3.2,0.0,0.843,3.795,-0.123,0.362,0.135,-0.911,0.02,0.868,0.12,0.166,0.05,0.001,0.016,3.217,-0.336,0.0,0.031,-10.816,-0.552,0.0,0.156,-3.538,0.688,0.001,0.211,3.255,-0.889,0.895,6.767,-0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.279,0.002,0.09,-3.108,0.007,0.732,0.022,0.343,-0.023,0.509,0.035,-0.661,1.181,0.155,0.831,1.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.854,0.0,0.834,13.014,30.803,0.0,3.292,9.356,-0.952,0.015,0.392,-2.428,0.189,0.016,0.078,2.413,0.319,0.0,0.079,4.047,0.041,0.444,0.054,0.766,0.873,0.002,0.278,3.137,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.31899134749011526,0.3305237905655519,5.451138001125202,0.7410042194799558,0.21168351805577104,0.44936406307533283,0.20857734127674682,0.4213761240969997,0.8572408331227329,1.282844089758107,21.157206733088074,2.368441703400865e-99,1.1640038172483262,1.4016843622678878,0.8223404172096457,0.8857151847795839,0.04122547906861626,0.04124885769827767,0.680293588904284,0.4963185831350325,-0.07759141481150321,0.16008913020805854,-0.07743607771264659,0.15873538992751562
octo,b1,female,aehplus,dem_ever_0,b1_female_aehplus_grip_block,275.0,5,41.0,-4182.328,8446.656,8594.943,9.196,0.0,0.264,34.875,-0.159,0.0,0.045,-3.564,0.164,0.028,0.075,2.202,9.16,0.0,2.285,4.009,-0.528,0.108,0.328,-1.609,-0.147,0.555,0.249,-0.59,-0.01,0.985,0.525,-0.019,14.83,0.0,0.81,18.303,-0.003,0.67,0.008,-0.427,-0.007,0.488,0.01,-0.693,-0.216,0.488,0.311,-0.693,0.002,0.97,0.047,0.037,-0.002,0.959,0.037,-0.051,-0.048,0.641,0.102,-0.466,1.255,0.0,0.124,10.156,3.241,0.0,0.457,7.096,-0.046,0.286,0.044,-1.067,0.019,0.042,0.009,2.035,0.176,0.369,0.196,0.899,3.007,0.0,0.827,3.638,-0.107,0.417,0.131,-0.811,0.043,0.735,0.126,0.339,0.046,0.003,0.015,2.968,-0.336,0.0,0.041,-8.255,-0.581,0.0,0.153,-3.812,0.766,0.0,0.212,3.605,-1.044,0.878,6.819,-0.153,-1.301,0.201,1.017,-1.279,-0.233,0.762,0.769,-0.303,1.175,0.615,2.34,0.502,-0.223,0.046,0.112,-1.995,0.012,0.602,0.023,0.522,-0.032,0.343,0.034,-0.948,1.095,0.179,0.816,1.343,0.075,0.617,0.15,0.5,-0.186,0.137,0.125,-1.489,-0.016,0.938,0.204,-0.078,10.764,0.0,0.827,13.02,30.611,0.0,3.223,9.498,-0.988,0.015,0.406,-2.436,0.191,0.023,0.084,2.279,0.302,0.0,0.079,3.819,0.048,0.367,0.053,0.903,0.759,0.005,0.273,2.777,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.3018944672661535,0.31160274039703606,5.1390840475555954,0.7553424513320354,0.19276246788725518,0.43044301290681697,0.1904099122374163,0.40569147456779364,0.7635972357830098,1.004786953840927,16.571370967715037,1.1223738226421853e-61,0.8859466813311462,1.1236272263507079,0.7093859424080453,0.8088268931623395,0.04788549270759824,0.04792214395012649,0.7903522452497035,0.4293220830627908,-0.07091812855965439,0.16676241645990736,-0.07079947582539868,0.16523355001819018
octo,b1,male,a,dem_ever_0,b1_male_a_grip_block,158.0,5,21.0,-2223.572,4489.144,4553.459,11.276,0.0,0.393,28.705,-0.18,0.044,0.089,-2.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.244,0.0,0.995,13.309,-0.039,0.06,0.021,-1.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.605,0.0,0.219,7.337,6.609,0.0,1.175,5.626,-0.116,0.293,0.111,-1.053,0.05,0.056,0.026,1.909,0.492,0.042,0.242,2.034,6.099,0.0,1.734,3.517,0.278,0.173,0.204,1.362,0.237,0.378,0.269,0.881,-0.021,0.535,0.034,-0.621,-0.36,0.0,0.051,-7.055,-0.555,0.023,0.244,-2.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.481,0.0,0.104,-4.633,0.043,0.194,0.033,1.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.116,0.0,1.1,8.286,43.948,0.0,5.686,7.729,0.266,0.572,0.47,0.566,0.036,0.713,0.098,0.368,0.358,0.0,0.081,4.411,0.129,0.034,0.061,2.116,-0.496,0.658,1.12,-0.443,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.35786662661554614,0.3744370306904984,4.6617034378657305,0.708079196841537,0.21700893505696545,0.5318651263240313,0.21366537894080295,0.48680551168439506,-0.49497474683058335,-0.5426280798144205,-6.755665112738952,1.4218148468819234e-11,-0.7000561754479535,-0.3851999841808876,-0.6044034326873979,-0.36721481714678805,0.12862501136471202,0.12934147796643752,1.610288414537619,0.10733490727068169,-0.028086617667095415,0.28676957359997046,-0.028079234544906614,0.27915882637204886
octo,b1,male,ae,dem_ever_0,b1_male_ae_grip_block,158.0,5,25.0,-2213.48,4476.959,4553.524,11.308,0.0,0.404,27.979,-0.185,0.039,0.09,-2.059,-0.034,0.53,0.054,-0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.553,0.0,0.924,13.593,-0.038,0.063,0.02,-1.863,0.001,0.896,0.011,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599,0.0,0.219,7.298,6.609,0.0,1.18,5.602,-0.113,0.313,0.113,-1.008,0.051,0.054,0.027,1.926,0.499,0.042,0.245,2.036,6.457,0.0,1.697,3.806,0.28,0.165,0.202,1.388,0.269,0.278,0.248,1.085,-0.025,0.475,0.035,-0.715,-0.366,0.0,0.052,-7.062,-0.484,0.038,0.233,-2.079,0.673,0.001,0.208,3.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.49,0.0,0.102,-4.799,0.046,0.147,0.032,1.452,0.019,0.578,0.035,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.173,0.0,1.108,8.277,40.056,0.0,5.449,7.352,0.139,0.791,0.525,0.266,0.027,0.783,0.098,0.276,0.397,0.0,0.081,4.896,0.13,0.034,0.061,2.122,-0.663,0.683,1.62,-0.409,NA,NA,NA,NA,grip,block,block,block design,fluid reasoning,2,0.3968525006913254,0.41990749741693945,5.227806183283609,0.6745530304905363,0.2624794017834065,0.5773355930504724,0.25661313487461157,0.52072618717833,-0.6737100695453694,-0.8175058482470389,-10.177865731444246,2.4896177051234093e-24,-0.9749339438805718,-0.660077752613506,-0.7508644712068163,-0.5784151547524226,0.13029285994210027,0.13103775593120326,1.631406904889233,0.1028044888936364,-0.02639033970232968,0.2884658515647362,-0.02638421489095173,0.28072217219604517
